Record Length,2.500000e+03,,   0.511100000000,   0.39280,
Sample Interval,1.000000e-05,,   0.511110000000,   0.39280,
Trigger Point,-5.111000000000e+04,,   0.511120000000,   0.39280,
,,,   0.511130000000,   0.39280,
,,,   0.511140000000,   0.39280,
,,,   0.511150000000,   0.39280,
Source,CH1,,   0.511160000000,   0.39280,
Vertical Units,V,,   0.511170000000,   0.39280,
Vertical Scale,1.000000e-02,,   0.511180000000,   0.39280,
Vertical Offset,-3.592000e-01,,   0.511190000000,   0.39240,
Horizontal Units,s,,   0.511200000000,   0.39240,
Horizontal Scale,2.500000e-03,,   0.511210000000,   0.39240,
Pt Fmt,Y,,   0.511220000000,   0.39280,
Yzero,0.000000e+00,,   0.511230000000,   0.39240,
Probe Atten,1.000000e+00,,   0.511240000000,   0.39240,
Model Number,TDS2024B,,   0.511250000000,   0.39240,
Serial Number,C104833,,   0.511260000000,   0.39240,
Firmware Version,FV:v24.02,,   0.511270000000,   0.39240,
,,,0.511280000000,   0.39240,
,,,0.511290000000,   0.39200,
,,,0.511300000000,   0.39240,
,,,0.511310000000,   0.39240,
,,,0.511320000000,   0.39200,
,,,0.511330000000,   0.39200,
,,,0.511340000000,   0.39200,
,,,0.511350000000,   0.39200,
,,,0.511360000000,   0.39200,
,,,0.511370000000,   0.39200,
,,,0.511380000000,   0.39200,
,,,0.511390000000,   0.39200,
,,,0.511400000000,   0.39160,
,,,0.511410000000,   0.39200,
,,,0.511420000000,   0.39200,
,,,0.511430000000,   0.39200,
,,,0.511440000000,   0.39200,
,,,0.511450000000,   0.39160,
,,,0.511460000000,   0.39160,
,,,0.511470000000,   0.39160,
,,,0.511480000000,   0.39160,
,,,0.511490000000,   0.39160,
,,,0.511500000000,   0.39160,
,,,0.511510000000,   0.39160,
,,,0.511520000000,   0.39160,
,,,0.511530000000,   0.39160,
,,,0.511540000000,   0.39160,
,,,0.511550000000,   0.39120,
,,,0.511560000000,   0.39120,
,,,0.511570000000,   0.39160,
,,,0.511580000000,   0.39120,
,,,0.511590000000,   0.39160,
,,,0.511600000000,   0.39120,
,,,0.511610000000,   0.39120,
,,,0.511620000000,   0.39160,
,,,0.511630000000,   0.39120,
,,,0.511640000000,   0.39120,
,,,0.511650000000,   0.39120,
,,,0.511660000000,   0.39120,
,,,0.511670000000,   0.39120,
,,,0.511680000000,   0.39120,
,,,0.511690000000,   0.39120,
,,,0.511700000000,   0.39080,
,,,0.511710000000,   0.39080,
,,,0.511720000000,   0.39080,
,,,0.511730000000,   0.39080,
,,,0.511740000000,   0.39120,
,,,0.511750000000,   0.39080,
,,,0.511760000000,   0.39080,
,,,0.511770000000,   0.39080,
,,,0.511780000000,   0.39040,
,,,0.511790000000,   0.39080,
,,,0.511800000000,   0.39040,
,,,0.511810000000,   0.39080,
,,,0.511820000000,   0.39040,
,,,0.511830000000,   0.39080,
,,,0.511840000000,   0.39080,
,,,0.511850000000,   0.39040,
,,,0.511860000000,   0.39040,
,,,0.511870000000,   0.39040,
,,,0.511880000000,   0.39040,
,,,0.511890000000,   0.39040,
,,,0.511900000000,   0.39000,
,,,0.511910000000,   0.39040,
,,,0.511920000000,   0.39040,
,,,0.511930000000,   0.39000,
,,,0.511940000000,   0.39000,
,,,0.511950000000,   0.39000,
,,,0.511960000000,   0.39000,
,,,0.511970000000,   0.39000,
,,,0.511980000000,   0.39000,
,,,0.511990000000,   0.39000,
,,,0.512000000000,   0.39000,
,,,0.512010000000,   0.39000,
,,,0.512020000000,   0.39000,
,,,0.512030000000,   0.39000,
